StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CTC_TimeV_First Click,CTC_TimeV_Last Click,CTC_TimeV_Page Submit,CTC_TimeV_Click Count,CTC_Capt1_8,CTC_Time1_First Click,CTC_Time1_Last Click,CTC_Time1_Page Submit,CTC_Time1_Click Count,CTC_Sail_1,CTC_Time2_First Click,CTC_Time2_Last Click,CTC_Time2_Page Submit,CTC_Time2_Click Count,STC_TimeV_First Click,STC_TimeV_Last Click,STC_TimeV_Page Submit,STC_TimeV_Click Count,STC_Sail1_1,STC_Time1_First Click,STC_Time1_Last Click,STC_Time1_Page Submit,STC_Time1_Click Count,STC_Capt_1,STC_Time2_First Click,STC_Time2_Last Click,STC_Time2_Page Submit,STC_Time2_Click Count,CTP_TimeV_First Click,CTP_TimeV_Last Click,CTP_TimeV_Page Submit,CTP_TimeV_Click Count,CTP_Capt1_1,CTP_Time1_First Click,CTP_Time1_Last Click,CTP_Time1_Page Submit,CTP_Time1_Click Count,CTP_Sail_1,CTP_Time2_First Click,CTP_Time2_Last Click,CTP_Time2_Page Submit,CTP_Time2_Click Count,STP_TimeV_First Click,STP_TimeV_Last Click,STP_TimeV_Page Submit,STP_TimeV_Click Count,STP_Sail1_1,STP_Time1_First Click,STP_Time1_Last Click,STP_Time1_Page Submit,STP_Time1_Click Count,STP_Capt_1,STP_Time2_First Click,STP_Time2_Last Click,STP_Time2_Page Submit,STP_Time2_Click Count,politics,religion,gender,age,race,race_5_TEXT,income,FL_11_DO
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,40,TRUE,8/29/2018 13:35,R_2tbzNf7rwhWPR0s,,,,,29.9105072,-98.17230225,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.585,0,60,4.512,4.512,5.522,1,66,2.719,2.719,3.552,1,,,,,,,,,,,,,,,3,3,Female,23,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:33,8/29/2018 13:35,IP Address,,100,111,TRUE,8/29/2018 13:35,R_zbZo3VBUxqczwOt,,,,,35.65280151,-97.47810364,anonymous,EN,0,0,23.975,0,72,21.061,21.061,22.501,1,61,7.015,7.015,8.103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Male,45,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:33,8/29/2018 13:35,IP Address,,100,105,TRUE,8/29/2018 13:35,R_1Ca8CuVVPgPh4Cr,,,,,38.29069519,-76.52210236,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42.686,0,66,6.542,6.542,11.294,1,66,3.188,5.123,6.386,2,,,,,,,,,,,,,,,4,5,Male,20,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:33,8/29/2018 13:35,IP Address,,100,102,TRUE,8/29/2018 13:35,R_2zZI0rmbtJeGIv2,,,,,40.62010193,-73.98680115,anonymous,EN,,,,,,,,,,,,,,,0,0,28.682,0,86,10.48,11.501,12.982,2,48,14.427,15.648,17.649,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Extremely Religious,Female,64,Black,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:33,8/29/2018 13:35,IP Address,,100,111,TRUE,8/29/2018 13:35,R_2sYYlWiHDpsUkPa,,,,,34.04780579,-118.2922974,anonymous,EN,0,0,48.702,0,0,6.402,6.604,8.667,2,23,6.456,12.25,12.901,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,Female,29,Latino/a,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,45,TRUE,8/29/2018 13:35,R_zVh6nmrr2ZhknSx,,,,,38.23570251,-84.959198,anonymous,EN,0,0,19.489,0,29,5.155,5.155,6.725,1,29,2.619,4.044,5.051,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,Male,30,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,71,TRUE,8/29/2018 13:35,R_aV1NG6DgMz6Sonv,,,,,47.60620117,-122.3320999,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.191,1.636,8.068,2,80,0.567,2.249,2.579,8,74,17.939,18.099,18.734,2,Very Liberal,4,Male,34,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,62,TRUE,8/29/2018 13:35,R_2Ym0YHb77hL5gKs,,,,,26.90550232,-82.03399658,anonymous,EN,0,0,19.421,0,100,4.49,4.49,5.773,1,100,4.322,4.322,5.982,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,Female,58,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,69,TRUE,8/29/2018 13:35,R_2OUe45rIfRHpKXs,,,,,47.98910522,-122.2006989,anonymous,EN,0,0,22.266,0,90,4.432,4.432,16.991,1,90,7.351,8.437,9.141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,3,Female,25,Asian,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,68,TRUE,8/29/2018 13:35,R_3r2G0mfJecf4WK5,,,,,42.06570435,-93.69280243,anonymous,EN,0,0,12.796,0,19,4.648,4.648,7.045,1,20,3.899,3.899,7.689,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,Female,35,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,62,TRUE,8/29/2018 13:35,R_3Pz5rGTNdPWHmkc,,,,,33.90330505,-83.33059692,anonymous,EN,0,0,21.147,0,30,5.506,17.015,18.247,3,30,4.784,4.784,5.502,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Male,38,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,107,TRUE,8/29/2018 13:35,R_3HTZHCYY5CmlqRb,,,,,27.83859253,-82.71659851,anonymous,EN,,,,,,,,,,,,,,,0,0,38.101,0,7,19.298,20.595,22.636,2,3,4.756,4.756,6.978,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Male,67,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,87,TRUE,8/29/2018 13:35,R_3kuMTZ7fh23lrGj,,,,,34.020401,-84.24449921,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22.269,0,90,2.573,7.746,8.42,7,100,3.001,5.784,6.772,7,3,Not at All Religious,Female,31,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:34,8/29/2018 13:35,IP Address,,100,102,TRUE,8/29/2018 13:35,R_3hEJ5Qfz8UX1Ylh,,,,,36.07679749,-115.0891037,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,39.631,0,92,4.568,9.253,10.161,2,92,4.872,4.872,6.057,1,,,,,,,,,,,,,,,4,4,Male,21,Latino/a,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,72,TRUE,8/29/2018 13:36,R_ZDk5dPaB2soYiB3,,,,,40.25939941,-81.9641037,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.35,0,82,15.154,15.154,15.764,1,82,5.485,5.485,6.333,1,4,2,Female,50,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,43,TRUE,8/29/2018 13:36,R_9Zhrn41cYlqCD85,,,,,40.26469421,-74.95349884,anonymous,EN,,,,,,,,,,,,,,,2.02,8.103,14.933,2,74,3.289,3.289,3.863,1,78,1.467,1.467,1.908,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Female,22,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,84,TRUE,8/29/2018 13:36,R_2eapEcV1Ei4Uz0J,,,,,36.31700134,-76.27539825,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,49.711,0,100,5.678,5.678,10.736,1,100,5.753,5.753,7.555,1,Very Liberal,Not at All Religious,Male,33,White,,"$75,000 - $99,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,58,TRUE,8/29/2018 13:36,R_1nTRDEoQKqVp5Nj,,,,,40.60710144,-74.48000336,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,29.447,0,59,3.74,3.74,4.299,1,94,2.085,3.996,4.661,3,5,4,Female,33,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,56,TRUE,8/29/2018 13:36,R_12xzIEEZcuoou7p,,,,,33.78660583,-118.2986984,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23.417,0,80,6.092,6.092,6.662,1,82,4.353,4.353,4.983,1,2,Not at All Religious,Female,21,"Other, please specify:",Hispanic,"less than $25,000",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,52,TRUE,8/29/2018 13:36,R_2c7xCtKWjXTBaoz,,,,,40.02780151,-111.5547028,anonymous,EN,0,0,17.127,0,100,3.372,3.372,4.659,1,100,3.753,3.753,4.967,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Extremely Religious,Female,29,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,107,TRUE,8/29/2018 13:36,R_V2mPrZKeBgjdcBP,,,,,40.72669983,-73.99810028,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.755,10.077,11.442,2,92,8.941,49.189,50.339,2,82,3.961,3.961,4.7,1,5,4,Male,30,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,68,TRUE,8/29/2018 13:36,R_1C9BB22WyyYYOb8,,,,,30.3999939,-91.145401,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.805,0,100,4.785,4.785,7.792,1,100,3.108,3.108,3.8,1,,,,,,,,,,,,,,,2,2,Female,29,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,122,TRUE,8/29/2018 13:36,R_SAxgz4dntOH7CQV,,,,,41.22140503,-85.63809967,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,35.465,0,91,7.654,16.366,18.029,2,81,5.984,5.984,10.329,1,,,,,,,,,,,,,,,3,Not at All Religious,Female,49,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,72,TRUE,8/29/2018 13:36,R_1dAhvkNMZekHy8l,,,,,42.25410461,-77.79070282,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.558,0,9,4.15,4.15,13.334,1,82,3.986,3.986,4.815,1,Very Liberal,Not at All Religious,Female,20,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,87,TRUE,8/29/2018 13:36,R_DdurxJrESS8str3,,,,,15,-86.5,anonymous,EN,0,0,7.042,0,73,6.854,6.854,9.366,1,61,4.484,4.484,7.591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,Male,29,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,75,TRUE,8/29/2018 13:36,R_1mCNiADcd5JSnH3,,,,,40.15240479,-74.19779968,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.526,0,0,7.745,7.745,8.773,1,0,3.489,3.489,5.772,1,,,,,,,,,,,,,,,5,5,Female,42,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,61,TRUE,8/29/2018 13:36,R_3JIdMQ8Z4gdRRZu,,,,,45.62010193,-122.5774994,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.866,0,0,7.043,7.043,8.664,1,0,4.377,4.377,6.019,1,,,,,,,,,,,,,,,2,Not at All Religious,Female,33,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,91,TRUE,8/29/2018 13:36,R_3hbwVJ7Vp1edVAn,,,,,29.09640503,-81.08779907,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40.779,0,50,7.773,14.576,16.226,2,19,6.887,9.036,10.523,2,,,,,,,,,,,,,,,4,Not at All Religious,Male,55,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,67,TRUE,8/29/2018 13:36,R_Z8X71nt4bQZfkLn,,,,,46.6730957,-100.6270981,anonymous,EN,,,,,,,,,,,,,,,0,0,18.663,0,82,7.93,7.93,8.682,1,82,3.128,3.128,4.053,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Female,21,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,83,TRUE,8/29/2018 13:36,R_1JOZ3nrBVY1CYYa,,,,,41.06759644,-80.69809723,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.841,0,95,20.003,20.003,20.78,1,13,8.069,8.069,8.895,1,5,4,Female,38,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,56,TRUE,8/29/2018 13:36,R_3LeewlDtrjBDKIg,,,,,40.18499756,-74.74770355,anonymous,EN,,,,,,,,,,,,,,,0,0,17.516,0,72,3.774,6.995,7.852,6,30,4.174,6.745,7.742,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,26,Latino/a,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,70,TRUE,8/29/2018 13:36,R_3eKN810y06EhOmd,,,,,41.89630127,-88.74420166,anonymous,EN,,,,,,,,,,,,,,,0,0,25.389,0,18,9.77,9.77,12.441,1,20,4.155,4.155,5.499,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Female,47,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,102,TRUE,8/29/2018 13:36,R_25t5IFbL171joii,,,,,39.67889404,-86.12760162,anonymous,EN,0,0,47.04,0,100,4.981,8.415,14.219,3,100,4.44,4.44,5.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Not at All Religious,Male,42,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,116,TRUE,8/29/2018 13:36,R_3FOmNjjmqtc8rW4,,,,,33.55470276,-84.18720245,anonymous,EN,,,,,,,,,,,,,,,0,0,32.256,0,100,5.41,5.41,13.098,1,100,11.558,11.558,14.601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,Female,25,Black,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,77,TRUE,8/29/2018 13:36,R_3O6OpHbD3S7ql1G,,,,,44.88760376,-89.51999664,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36.446,0,92,4.289,4.289,4.891,1,91,1.738,5.489,6.046,2,,,,,,,,,,,,,,,2,Not at All Religious,Male,23,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,76,TRUE,8/29/2018 13:36,R_1PbFHARQA2FTzCx,,,,,37.67829895,-120.9501038,anonymous,EN,,,,,,,,,,,,,,,0,0,20.681,0,9,15.329,15.329,16.432,1,9,3.127,3.127,4.088,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,5,Female,67,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,66,TRUE,8/29/2018 13:36,R_3nT9VutHuPB2mmL,,,,,42.27929688,-71.16570282,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.531,0,30,9.652,9.652,10.87,1,29,5.343,5.343,6.478,1,2,Not at All Religious,Female,34,White,,"$100,000 - $149,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,86,TRUE,8/29/2018 13:36,R_7aOH8xKUqQQ6RPz,,,,,31.31469727,-81.52220154,anonymous,EN,0,0,38.221,0,95,7.076,7.076,8.287,1,94,3.118,3.118,3.902,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,59,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,129,TRUE,8/29/2018 13:36,R_3gTSf6j5mSjss5G,,,,,32.98779297,-80.00569916,anonymous,EN,,,,,,,,,,,,,,,0,0,31.322,0,72,12.029,27.048,28.402,3,70,9.417,11.158,13.147,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,Female,39,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,170,TRUE,8/29/2018 13:36,R_3J3qLn18vJDy04G,,,,,35.92979431,-86.46050262,anonymous,EN,,,,,,,,,,,,,,,0,0,54.897,0,92,64.138,64.138,72.472,1,100,8.309,8.309,11.706,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,Female,32,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,50,TRUE,8/29/2018 13:36,R_1QLvDp6x6Lx7Bgl,,,,,38.66569519,-90.32309723,anonymous,EN,,,,,,,,,,,,,,,0,0,12.885,0,23,9.507,9.507,10.367,1,27,3.101,4.673,5.684,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,30,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:34,8/29/2018 13:36,IP Address,,100,129,TRUE,8/29/2018 13:36,R_dnfZtGpqJoGFdDz,,,,,-1.283294678,36.81669617,anonymous,EN,,,,,,,,,,,,,,,53.574,62.952,64.336,2,92,12.868,16.154,17.16,4,91,9.558,10.878,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Extremely Religious,Male,37,Black,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:36,IP Address,,100,84,TRUE,8/29/2018 13:36,R_2zovz8JAtsfn85i,,,,,28.73939514,-81.85549927,anonymous,EN,0,0,49.11,0,50,6.387,9.46,10.765,2,51,3.47,3.47,4.801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Female,24,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:36,8/29/2018 13:36,IP Address,,100,52,TRUE,8/29/2018 13:37,R_2xQbdhqJVsLWxD2,,,,,32.03030396,-81.16439819,anonymous,EN,0,0,27.052,0,100,4.289,4.289,4.985,1,100,1.827,1.827,2.408,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Male,22,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:35,8/29/2018 13:37,IP Address,,100,63,TRUE,8/29/2018 13:37,R_1JJSv31IbSOJpfu,,,,,1,38,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.721,0,0,4.336,4.336,5.267,1,0,2.968,2.968,3.941,1,2,Not at All Religious,Male,33,Black,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:37,IP Address,,100,82,TRUE,8/29/2018 13:37,R_1QKRK1J7kioKzN9,,,,,28.14790344,-82.03990173,anonymous,EN,,,,,,,,,,,,,,,0,0,29.495,0,66,12.994,12.994,14.82,1,58,8.088,8.088,9.435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,Male,50,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,14,TRUE,8/29/2018 13:37,R_3gTs6k6SDFfy1lF,,,,,30.06840515,-95.37270355,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.396,0,40,1.695,1.695,2.048,1,40,0.2,0.2,0.53,1,,,,,,,,,,,,,,,3,4,Female,53,Black,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:33,8/29/2018 13:37,IP Address,,100,200,TRUE,8/29/2018 13:37,R_2y3GwuW0od9qZGE,,,,,33.02000427,-96.74189758,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,76.577,0,10,14.149,48.853,54.22,5,87,34.708,36.588,38.238,2,,,,,,,,,,,,,,,4,4,Male,35,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,74,TRUE,8/29/2018 13:37,R_T5zdWWLpuTVT2Tf,,,,,36.11210632,-86.86299896,anonymous,EN,,,,,,,,,,,,,,,0,0,29.958,0,100,4.98,4.98,5.675,1,100,3.464,3.464,4.202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Female,56,White,,"$75,000 - $99,999",SailorTest-Cargo
8/29/2018 13:35,8/29/2018 13:37,IP Address,,100,107,TRUE,8/29/2018 13:37,R_1QmbTSpPTlLLvl9,,,,,36.22120667,-115.1685028,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,42.583,0,10,6.426,6.426,7.678,1,50,6.042,6.042,13.348,1,3,Not at All Religious,Male,37,"Other, please specify:",mixed race,"less than $25,000",SailorTest-Passengers
8/29/2018 13:35,8/29/2018 13:37,IP Address,,100,136,TRUE,8/29/2018 13:37,R_yRaueubEP3k0fv3,,,,,37.09410095,-86.4285965,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,41.698,0,61,7.733,14.816,18.818,2,72,8.8,8.8,10.768,1,5,2,Female,22,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,30,TRUE,8/29/2018 13:37,R_2cCM6Sq0p141E6l,,,,,39.88540649,-85.97380066,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.477,1.477,2.907,1,61,1.534,3.484,4.048,3,61,1.368,1.968,2.875,2,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,24,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:35,8/29/2018 13:37,IP Address,,100,104,TRUE,8/29/2018 13:37,R_00s1NmqdPxnm1Lr,,,,,39.80180359,-75.00800323,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,48.153,0,100,5.798,5.798,6.566,1,100,27.807,28.468,29.161,3,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,29,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,59,TRUE,8/29/2018 13:37,R_3MlFkpGArRrZExs,,,,,27.98390198,-82.7181015,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.922,0,100,3.516,3.516,4.336,1,100,2.588,2.588,3.343,1,,,,,,,,,,,,,,,Very Conservative,3,Female,25,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,81,TRUE,8/29/2018 13:37,R_2Y8TqEz0Rvp2ReU,,,,,-1.283294678,36.81669617,anonymous,EN,,,,,,,,,,,,,,,0,0,3.901,0,74,3.506,3.506,4.893,1,58,3.738,3.738,5.326,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,5,Female,24,Black,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,69,TRUE,8/29/2018 13:37,R_27OnRcxGNnGCaVT,,,,,42.59880066,-83.01039886,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.387,0,0,3.465,3.465,5.929,1,41,10.953,10.953,11.706,1,2,Not at All Religious,Male,36,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,44,TRUE,8/29/2018 13:37,R_25sGVSGFN9qbUlv,,,,,48.13870239,-101.3393021,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.815,0,72,4.75,4.75,5.626,1,71,3.025,3.025,3.847,1,Very Conservative,Extremely Religious,Female,29,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,96,TRUE,8/29/2018 13:37,R_vJK6QRpG8Ryq9mV,,,,,30.03779602,-95.5326004,anonymous,EN,0,0,37.023,0,4,12.86,17.194,17.986,2,4,5.632,5.632,10.997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Male,30,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,59,TRUE,8/29/2018 13:37,R_2zf2Zr5flyFrWAR,,,,,38.69180298,-89.9910965,anonymous,EN,,,,,,,,,,,,,,,0,0,1.819,0,81,18.231,22.742,23.105,3,82,6.978,8.185,8.824,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,Male,42,White,,"$75,000 - $99,999",SailorTest-Cargo
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,77,TRUE,8/29/2018 13:37,R_25uM4sAn7fZ0s1v,,,,,38.78430176,-121.3706055,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28.163,0,71,10.051,10.051,11.037,1,74,5.155,5.155,6.098,1,,,,,,,,,,,,,,,5,2,Female,41,White,,"$75,000 - $99,999",CaptainTest-Passengers
8/29/2018 13:36,8/29/2018 13:37,IP Address,,100,94,TRUE,8/29/2018 13:37,R_1hALmeJBL336Yrn,,,,,30.42170715,-90.19560242,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,34.939,0,81,11.543,11.543,13.691,1,81,4.635,4.635,5.737,1,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,36,White,,"$150,000 - $249,999",CaptainTest-Passengers
